id§code§acteurId§acteurLib§typeFcpId§typeFcpLib§lib§agrement§dateAgrement§noteInfo§decision§prospectusUrl§actif§valide§isDeleted
1000078§FCP397§70§BOAD TITRISATION§4§FONDS COMMUN DE TITRISATION DE CREANCES§FCTC ZAKA BSIC BENIN 2026 -2033§FCTC/2026-01/CO-01-04-2026§2026-06-26§FCP_NIF_2026-119.pdf§FCP_AGR_2026-250.pdf§§true§true§
1000065§FCP736§16§BOA Capital Asset Management§1§FONDS COMMUN DE PLACEMENT§FCP BOA HORIZON 1§FCP/2026-15§2026-06-26§FCP_NIF_2026-106.pdf§FCP_AGR_2026-237.pdf§§true§true§
1000066§FCP801§16§BOA Capital Asset Management§1§FONDS COMMUN DE PLACEMENT§FCP BOA HORIZON 2§FCP/2026-16§2026-06-26§FCP_NIF_2026-107.pdf§FCP_AGR_2026-238.pdf§§true§true§
1000067§FCP581§169§AFRICAINE DE GESTION D'ACTIFS§1§FONDS COMMUN DE PLACEMENT§FCP AGA ELITE§FCP/2026-17§2026-06-26§FCP_NIF_2026-108.pdf§FCP_AGR_2026-239.pdf§§true§true§
1000068§FCP492§169§AFRICAINE DE GESTION D'ACTIFS§1§FONDS COMMUN DE PLACEMENT§FCP AGA OBLIGATIONS§FCP/2026-18§2026-06-26§FCP_NIF_2026-109.pdf§FCP_AGR_2026-240.pdf§§true§true§
1000069§FCP986§169§AFRICAINE DE GESTION D'ACTIFS§1§FONDS COMMUN DE PLACEMENT§FCP AGA TRESOACTIV§FCP/2026-18§2026-06-26§FCP_NIF_2026-110.pdf§FCP_AGR_2026-241.pdf§§true§true§
1000074§FCP480§71§ALC Titrisation§4§FONDS COMMUN DE TITRISATION DE CREANCES§FCTC ORABANK 2026 -2031§FCTC/2021-01/CO-02-2026§2026-06-26§FCP_NIF_2026-115.pdf§FCP_AGR_2026-246.pdf§§true§true§
1000058§FCP903§2§Société Ouest Africaine de Gestion d'Actifs- SOAGA§1§FONDS COMMUN DE PLACEMENT§FCP SOAGA EPARGNE SOUVERAINE§FCP/2026-07§2026-05-12§FCP_NIF_2026-099.pdf§FCP_AGR_2026-230.pdf§FCP_NIF_2026-100.pdf§true§true§
1000057§FCP980§2§Société Ouest Africaine de Gestion d'Actifs- SOAGA§1§FONDS COMMUN DE PLACEMENT§FCP SOAGA PATRIMOINE§FCP/2026-06§2026-05-12§FCP_NIF_2026-098.pdf§FCP_AGR_2026-229.pdf§FCP_NIF_2026-100.pdf§true§true§
1000059§FCP792§159§SAPHIR ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP SAPHIR LIQUIDITE§FCP/ 2026-08§2026-05-12§FCP_NIF_2026-100.pdf§FCP_AGR_2026-231.pdf§§true§true§
1000062§FCP372§166§NSIA ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP AURORE SECURITE IV§FCP/2026-11§2026-05-12§FCP_NIF_2026-103.pdf§FCP_AGR_2026-234.pdf§FCP_NIF_2026-103.pdf§true§true§
1000077§FCP429§70§BOAD TITRISATION§4§FONDS COMMUN DE TITRISATION DE CREANCES§FCTC ZAKA RMBS ECOBANK CI 2026 - 2037§FCTC ZAKA RMBS ECOBANK CI 2026 - 2037§2026-05-12§FCP_NIF_2026-118.pdf§FCP_AGR_2026-249.pdf§§true§true§
1000061§FCP176§166§NSIA ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP AURORE SECURITE III§FCP/2026-10§2026-05-12§FCP_NIF_2026-102.pdf§FCP_AGR_2026-233.pdf§FCP_NIF_2026-102.pdf§true§true§
1000060§FCP766§166§NSIA ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP AURORE OBLIGATIONS SOUVERAINES II§FCP/2026-09§2026-05-12§FCP_NIF_2026-101.pdf§FCP_AGR_2026-232.pdf§FCP_NIF_2026-101.pdf§true§true§
1000063§FCP776§166§NSIA ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP AURORE SECURITE V§FCP/2026-12§2026-05-12§FCP_NIF_2026-104.pdf§FCP_AGR_2026-235.pdf§FCP_NIF_2026-104.pdf§true§true§
1000064§FCP457§12§CORIS ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP BARAKA INVEST§FCP/2026-13§2026-05-12§FCP_NIF_2026-105.pdf§FCP_AGR_2026-236.pdf§§true§true§
1000070§FCP908§160§TAIBA TITRISATION§999954§FONDS COMMUN D'EMISSION DE SUKUKS§FCES SUKUK BURKINA RENAISSANCE 2026: 6,80 % 2026-2035§FCES/2026-01/CO-01-2026§2026-05-12§FCP_NIF_2026-111.pdf§FCP_AGR_2026-242.pdf§FCP_NIF_2026-111.pdf§true§true§
1000071§FCP502§206§KF TITRISATION§4§FONDS COMMUN DE TITRISATION DE CREANCES§FCTC BSIC C-1 7,25% 2026-2033§FCTC/2026-01/CO-01-2026§2026-05-12§FCP_NIF_2026-112.pdf§FCP_AGR_2026-243.pdf§§true§true§
1000073§FCP387§71§ALC Titrisation§999954§FONDS COMMUN D'EMISSION DE SUKUKS§FCES SUKUK IJARA ETAT DE COTE D'IVOIRE 2026 -2033§FCTC/2026-02/CO-01-2026§2026-05-12§FCP_NIF_2026-114.pdf§FCP_AGR_2026-245.pdf§§true§true§
1000054§FCP281§166§NSIA ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP MAC AFRICAN EPARGNE PLUS§FCP/2026-04§2026-02-27§FCP_NIF_2026-095.pdf§FCP_AGR_2026-226.pdf§§true§true§
1000056§FCP922§1000003198§GROUPE AFRIKA ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP GAAM OBLIGATIONS§FCP/2026-05§2026-02-27§FCP_NIF_2026-097.pdf§FCP_AGR_2026-228.pdf§§true§true§
1000052§FCP341§16§BOA Capital Asset Management§1§FONDS COMMUN DE PLACEMENT§FCP BOA RENDEDEMENTN PLUS§FCP/2026-01§2026-02-26§FCP_NIF_2026-093.pdf§FCP_AGR_2026-224.pdf§FCP_NIF_2026-094.pdf§true§true§
1000053§FCP452§16§BOA Capital Asset Management§1§FONDS COMMUN DE PLACEMENT§FCP BOA OBLIGATIONS PLUS§FCP/2026-02§2026-02-26§FCP_NIF_2026-094.pdf§FCP_AGR_2026-225.pdf§§true§true§
1000055§FCP970§1000003514§INVICTUS ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP IAM OBLIGATIONS§FCP/2026-03§2026-02-26§FCP_NIF_2026-096.pdf§FCP_AGR_2026-227.pdf§§true§true§
1000050§FCP758§158§BRIDGE ASSET MANAGEMENT§3§FONDS COMMUN DE PLACEMENT A RISQUES§BRIDGE ENVIRONNEMENT ET GENRE§FCPR/2025-02§2026-02-12§FCP_NIF_2026-091.pdf§FCP_AGR_2026-222.pdf§§true§true§
1000049§FCP247§158§BRIDGE ASSET MANAGEMENT§1§FONDS COMMUN DE PLACEMENT§FCP BRIDGE OBLIGATIONS SOUVERAINES§FCP/2025-14§2026-02-12§FCP_NIF_2026-090.pdf§FCP_AGR_2026-221.pdf§§true§true§
